,Diagnose,Word,Occurrences
24242,4,suspect,1
24243,4,renovascular,4
24244,4,ptra,10
24245,4,postul,1
24246,4,rbf,2
24247,4,mo,2
24248,4,ie,2
24249,4,rvh,6
24250,4,furthermor,1
24251,4,wk,2
24252,4,convert,1
24253,4,suspected,1
24254,4,postulate,1
24255,4,demonstrable,1
24256,4,reversible,1
24257,4,appearance,1
24258,4,furthermore,1
24259,4,correlate,1
24260,4,converting,1
24261,4,instrument,1
24262,4,micromanomet,1
24263,4,disturb,1
24264,4,pericardium,20
24265,4,steadyst,3
24266,4,dextran,14
24267,4,absent,2
24268,4,caval,4
24269,4,edp,2
24270,4,rightward,4
24271,4,shift,2
24272,4,portion,6
24273,4,loop,8
24274,4,lvedp,8
24275,4,27,2
24276,4,lvedv,4
24277,4,47,2
24278,4,ml,2
24279,4,209,2
24280,4,upward,4
24281,4,58,2
24282,4,64,2
24283,4,lvdev,2
24284,4,stiff,2
24285,4,0040,2
24286,4,0019,2
24287,4,0036,2
24288,4,0015,2
24289,4,hgml,6
24290,4,0057,2
24291,4,0034,4
24292,4,0074,2
24293,4,abstract,2
24294,4,truncat,1
24295,4,word,2
24296,4,dependence,1
24297,4,instrumented,1
24298,4,micromanometer,1
24299,4,conductance,1
24300,4,disturbing,1
24301,4,steadystate,3
24302,4,removed,1
24303,4,varied,1
24304,4,depended,1
24305,4,stiffness,2
24306,4,truncated,1
24307,4,stsegment,2
24308,4,marker,4
24309,4,you,1
24310,4,veteran,2
24311,4,affair,2
24312,4,center,2
24313,4,ventriculographi,1
24314,4,fiftyseven,2
24315,4,73,2
24316,4,270,2
24317,4,yous,1
24318,4,ventriculography,1
24319,4,average,1
24320,4,hibern,3
24321,4,transesophag,2
24322,4,motion,2
24323,4,provok,1
24324,4,illustr,1
24325,4,hibernating,1
24326,4,transesophageal,2
24327,4,utilizes,1
24328,4,provoke,1
24329,4,monitored,1
24330,4,illustrated,1
24331,4,randomli,1
24332,4,alloc,1
24333,4,uncompens,1
24334,4,sequela,2
24335,4,profession,1
24336,4,fee,2
24337,4,charg,1
24338,4,gather,1
24339,4,adequ,1
24340,4,declar,1
24341,4,unfound,1
24342,4,largescal,1
24343,4,comparative,1
24344,4,randomly,1
24345,4,allocated,1
24346,4,uncompensated,1
24347,4,hospitalization,1
24348,4,professional,1
24349,4,charged,1
24350,4,anesthetic,1
24351,4,gathered,1
24352,4,adequate,1
24353,4,declaration,1
24354,4,unfounded,1
24355,4,largescale,1
24356,4,addressing,1
24357,4,oximetri,4
24358,4,amput,1
24359,4,ischaemia,4
24360,4,psa,6
24361,4,ankl,1
24362,4,ptc,8
24363,4,finger,2
24364,4,forearm,2
24365,4,068,2
24366,4,cent,8
24367,4,simplic,1
24368,4,merit,1
24369,4,oximetry,4
24370,4,occlusive,1
24371,4,vascularity,1
24372,4,planning,1
24373,4,amputation,1
24374,4,ankle,1
24375,4,distally,1
24376,4,referenced,1
24377,4,calculate,1
24378,4,simplicity,1
24379,4,tradit,1
24380,4,around,2
24381,4,balanc,1
24382,4,former,2
24383,4,otherwis,1
24384,4,complianc,1
24385,4,exampl,1
24386,4,gout,2
24387,4,answer,2
24388,4,question,4
24389,4,yet,2
24390,4,armamentarium,2
24391,4,traditionally,1
24392,4,centered,1
24393,4,balancing,1
24394,4,involves,1
24395,4,concerned,1
24396,4,otherwise,1
24397,4,compliance,1
24398,4,consideration,1
24399,4,example,1
24400,4,scintigraphi,5
24401,4,survey,2
24402,4,librari,1
24403,4,medlin,1
24404,4,databas,1
24405,4,key,2
24406,4,head,1
24407,4,retriev,1
24408,4,depth,2
24409,4,summar,1
24410,4,pool,1
24411,4,intermedi,1
24412,4,shortcom,1
24413,4,margin,1
24414,4,electrocardiographi,1
24415,4,controversi,1
24416,4,scintigraphy,5
24417,4,discriminant,3
24418,4,library,1
24419,4,medline,1
24420,4,database,1
24421,4,heading,1
24422,4,retrieved,1
24423,4,reporting,1
24424,4,summarized,1
24425,4,pooled,1
24426,4,restricted,1
24427,4,intermediate,1
24428,4,defining,1
24429,4,shortcoming,1
24430,4,marginal,1
24431,4,effectiveness,1
24432,4,electrocardiography,1
24433,4,controversial,1
24434,4,extrem,1
24435,4,lupu,4
24436,4,erythematosu,3
24437,4,vascul,1
24438,4,microvascular,2
24439,4,largevessel,4
24440,4,hypercoagul,1
24441,4,immun,1
24442,4,complexmedi,1
24443,4,endotheli,1
24444,4,11th,2
24445,4,12th,2
24446,4,macrovascular,2
24447,4,aortoiliac,2
24448,4,amen,1
24449,4,endarterectomi,1
24450,4,extremity,1
24451,4,lupus,4
24452,4,erythematosus,3
24453,4,vasculitis,1
24454,4,hypercoagulability,1
24455,4,immune,1
24456,4,complexmediated,1
24457,4,endothelial,1
24458,4,amenable,1
24459,4,endarterectomy,1
24460,4,rarely,1
24461,4,correctable,1
24462,4,becomes,1
24463,4,oxid,4
24464,4,positron,2
24465,4,emiss,1
24466,4,tomographi,2
24467,4,c11,14
24468,4,acet,2
24469,4,rv,24
24470,4,inabl,1
24471,4,clearanc,1
24472,4,constant,12
24473,4,consumpt,1
24474,4,065,2
24475,4,0002,2
24476,4,overt,2
24477,4,stratifi,1
24478,4,subgroup,2
24479,4,oxidative,4
24480,4,emission,1
24481,4,tomography,2
24482,4,acetate,2
24483,4,inability,1
24484,4,clearance,1
24485,4,consumption,1
24486,4,postulated,1
24487,4,stratified,1
24488,4,cutan,3
24489,4,far,2
24490,4,raynaud,4
24491,4,gender,2
24492,4,hbf,16
24493,4,fbf,4
24494,4,sp,10
24495,4,plethysmographi,2
24496,4,mercuri,1
24497,4,straingaug,1
24498,4,spectroscopi,1
24499,4,basal,2
24500,4,121,2
24501,4,20,2
24502,4,62,2
24503,4,ml100,4
24504,4,likewis,1
24505,4,surpass,1
24506,4,195,2
24507,4,41,2
24508,4,warm,3
24509,4,sympatholysi,1
24510,4,deep,4
24511,4,maneuv,1
24512,4,cutaneous,3
24513,4,plethysmography,2
24514,4,mercury,1
24515,4,straingauge,1
24516,4,spectroscopy,1
24517,4,likewise,1
24518,4,surpassed,1
24519,4,warming,3
24520,4,sympatholysis,1
24521,4,inspiration,2
24522,4,paradoxically,1
24523,4,maneuver,1
24524,4,paradoxical,1
24525,4,cyclosporin,4
24526,4,eicosanoid,8
24527,4,csa,10
24528,4,nephrotox,1
24529,4,24week,2
24530,4,nonsteroid,2
24531,4,antiinflammatori,2
24532,4,dosag,1
24533,4,mgkgday,4
24534,4,39,2
24535,4,104,2
24536,4,23dinor,2
24537,4,thromboxan,1
24538,4,b2,2
24539,4,unimpair,1
24540,4,nephrotoxicity,1
24541,4,nonsteroidal,2
24542,4,antiinflammatory,2
24543,4,discontinued,1
24544,4,dosage,1
24545,4,thromboxane,1
24546,4,eicosanoids,2
24547,4,unimpaired,1
24548,4,endocrin,1
24549,4,gastrointestin,2
24550,4,modern,4
24551,4,thiazid,1
24552,4,derang,1
24553,4,offset,2
24554,4,unfavor,1
24555,4,fluctuat,1
24556,4,nuisanc,1
24557,4,gap,2
24558,4,math,4
24559,4,oncedaili,1
24560,4,git,4
24561,4,formul,1
24562,4,mildtomoder,1
24563,4,hypoglycem,1
24564,4,bmi,6
24565,4,overweight,2
24566,4,endocrine,1
24567,4,gastrointestinal,2
24568,4,thiazide,1
24569,4,derangement,1
24570,4,disturbance,1
24571,4,unfavorably,1
24572,4,dosing,1
24573,4,attendant,1
24574,4,fluctuation,1
24575,4,nuisance,1
24576,4,oncedaily,1
24577,4,formulation,1
24578,4,mildtomoderate,1
24579,4,hypoglycemic,1
24580,4,nondiabetic,1
24581,4,obese,2
24582,4,gastroepiplo,1
24583,4,568,2
24584,4,618,2
24585,4,mammari,1
24586,4,concomitantli,1
24587,4,anastomos,1
24588,4,34,2
24589,4,653,2
24590,4,199,2
24591,4,540,2
24592,4,1148,2
24593,4,236,2
24594,4,1129,2
24595,4,250,2
24596,4,qwave,2
24597,4,71,2
24598,4,43,4
24599,4,endoscop,1
24600,4,gastric,2
24601,4,mucos,1
24602,4,gastroepiploic,1
24603,4,mammary,1
24604,4,concomitantly,1
24605,4,endoscopic,1
24606,4,mucosal,1
24607,4,occult,2
24608,4,heal,1
24609,4,qr,2
24610,4,unknown,2
24611,4,deviat,1
24612,4,subtyp,1
24613,4,ms,4
24614,4,start,1
24615,4,algorithm,2
24616,4,nois,1
24617,4,healing,2
24618,4,morphologic,2
24619,4,qrs,2
24620,4,deviation,1
24621,4,subtypes,1
24622,4,terminal,1
24623,4,m,4
24624,4,started,1
24625,4,ended,1
24626,4,computer,2
24627,4,noise,1
24628,4,flap,10
24629,4,xanthin,7
24630,4,oxidas,7
24631,4,oxygenderiv,1
24632,4,radic,3
24633,4,iri,2
24634,4,skinflap,2
24635,4,xo,2
24636,4,necrosi,1
24637,4,speci,1
24638,4,contain,1
24639,4,allopurinol,2
24640,4,xanthine,7
24641,4,oxidase,7
24642,4,oxygenderived,1
24643,4,radical,3
24644,4,necrosis,1
24645,4,specie,1
24646,4,improving,1
24647,4,jeopard,2
24648,4,quantif,1
24649,4,photon,4
24650,4,computergener,1
24651,4,polar,2
24652,4,radioact,1
24653,4,irrespect,1
24654,4,best,2
24655,4,modest,2
24656,4,038,2
24657,4,twice,2
24658,4,heterogen,1
24659,4,mid,2
24660,4,jeopardized,2
24661,4,quantification,1
24662,4,computed,2
24663,4,quantified,1
24664,4,computergenerated,1
24665,4,radioactivity,1
24666,4,irrespective,1
24667,4,measuring,1
24668,4,providing,1
24669,4,heterogeneity,1
24670,4,proximally,1
24671,4,coenzym,2
24672,4,q10,4
24673,4,captopril,14
24674,4,coq,14
24675,4,tap,2
24676,4,ligat,1
24677,4,lactat,3
24678,4,treadmil,1
24679,4,captopriltr,1
24680,4,maximum,4
24681,4,placebotr,1
24682,4,3month,2
24683,4,coenzyme,2
24684,4,experimentally,1
24685,4,ligation,1
24686,4,lactate,3
24687,4,production,2
24688,4,treadmill,1
24689,4,captopriltreated,1
24690,4,congestion,1
24691,4,placebotreated,1
24692,4,brachial,4
24693,4,5f,14
24694,4,pigtail,4
24695,4,amplatz,2
24696,4,8f,8
24697,4,judkin,1
24698,4,orand,2
24699,4,lca,8
24700,4,rca,2
24701,4,xray,4
24702,4,qualiti,1
24703,4,punctur,1
24704,4,hematoma,2
24705,4,sheath,2
24706,4,whatev,1
24707,4,branchial,2
24708,4,0006,2
24709,4,5760,2
24710,4,95100,2
24711,4,96100,2
24712,4,nonsignific,2
24713,4,studying,1
24714,4,judkins,1
24715,4,elected,2
24716,4,obtaining,1
24717,4,quality,1
24718,4,puncture,1
24719,4,whatever,1
24720,4,nonsignificant,2
24721,4,reading,1
24722,4,haemorheolog,2
24723,4,isovolaem,2
24724,4,haemodilut,3
24725,4,branch,2
24726,4,haematocrit,6
24727,4,hct,2
24728,4,viscos,1
24729,4,pv,2
24730,4,red,6
24731,4,aggreg,1
24732,4,filter,2
24733,4,rcf,2
24734,4,wbv,2
24735,4,match,6
24736,4,ihd,2
24737,4,rvo,2
24738,4,ischaem,1
24739,4,nonischaem,1
24740,4,haemorheological,2
24741,4,isovolaemic,2
24742,4,haemodilution,3
24743,4,viscosity,1
24744,4,aggregation,1
24745,4,filterability,3
24746,4,matched,1
24747,4,ischaemic,1
24748,4,nonischaemic,1
24749,4,backrest,2
24750,4,diurnal,2
24751,4,variat,2
24752,4,svt,18
24753,4,cabg,8
24754,4,surround,1
24755,4,recognit,1
24756,4,firstonset,2
24757,4,qualifi,1
24758,4,creatin,2
24759,4,648,2
24760,4,607,2
24761,4,nonsvt,2
24762,4,next,2
24763,4,1150,2
24764,4,nurs,1
24765,4,variation,2
24766,4,surrounding,1
24767,4,recognition,1
24768,4,qualified,1
24769,4,creatine,2
24770,4,nurse,1
24771,4,influenced,1
24772,4,atheromat,2
24773,4,cardiogen,1
24774,4,embol,3
24775,4,univers,1
24776,4,depart,1
24777,4,neurologist,2
24778,4,cerebr,1
24779,4,aspirin,4
24780,4,carotid,2
24781,4,contralater,3
24782,4,confin,1
24783,4,artheromat,1
24784,4,giant,2
24785,4,nonvascular,2
24786,4,ever,6
24787,4,half,2
24788,4,absolut,1
24789,4,53,2
24790,4,cardiomegali,2
24791,4,bruit,1
24792,4,atherothromboembol,1
24793,4,ipsilater,1
24794,4,nonarterit,1
24795,4,confirm,1
24796,4,ophthalmologist,2
24797,4,presumed,1
24798,4,atheromatous,2
24799,4,thromboembolism,1
24800,4,cardiogenic,1
24801,4,embolism,3
24802,4,university,1
24803,4,department,1
24804,4,neurology,1
24805,4,cerebral,1
24806,4,anticoagulant,3
24807,4,contralateral,3
24808,4,confined,1
24809,4,artheromatous,1
24810,4,accounted,1
24811,4,absolute,1
24812,4,exceeding,1
24813,4,cardiomegaly,2
24814,4,atherothromboembolism,1
24815,4,ipsilateral,1
24816,4,probably,1
24817,4,nonarteritic,1
24818,4,confirmed,1
24819,4,involve,1
24820,4,fifth,2
24821,4,atresia,4
24822,4,twomonthold,2
24823,4,boy,2
24824,4,transposit,1
24825,4,doubleoutlet,2
24826,4,sidetosid,1
24827,4,ductu,1
24828,4,arteriosu,1
24829,4,band,18
24830,4,atrioseptostomi,1
24831,4,persistent,1
24832,4,transposition,1
24833,4,repaired,1
24834,4,sidetoside,1
24835,4,coarctated,1
24836,4,ductus,1
24837,4,arteriosus,1
24838,4,banding,1
24839,4,atrioseptostomy,1
24840,4,geriatr,1
24841,4,decad,1
24842,4,longact,1
24843,4,increasingli,1
24844,4,popular,2
24845,4,dual,2
24846,4,disadvantag,1
24847,4,headach,1
24848,4,constip,1
24849,4,geriatric,1
24850,4,decade,1
24851,4,longacting,1
24852,4,becoming,1
24853,4,increasingly,1
24854,4,disadvantage,1
24855,4,headache,1
24856,4,constipation,1
24857,4,venoocclus,2
24858,4,venulopathi,3
24859,4,facial,4
24860,4,swell,2
24861,4,venul,2
24862,4,chemosi,1
24863,4,pleural,2
24864,4,effus,1
24865,4,steroid,2
24866,4,2year,2
24867,4,strike,1
24868,4,believ,1
24869,4,venoocclusive,2
24870,4,venulopathy,3
24871,4,swelling,2
24872,4,diffuse,1
24873,4,venulitis,2
24874,4,chemosis,1
24875,4,effusion,1
24876,4,responded,1
24877,4,striking,1
24878,4,believe,1
24879,4,reinfect,1
24880,4,sibl,1
24881,4,cardiopathi,2
24882,4,hhd,6
24883,4,resid,1
24884,4,endem,2
24885,4,seroposit,6
24886,4,goiania,2
24887,4,brazil,2
24888,4,bundl,1
24889,4,hemiblock,4
24890,4,seroneg,2
24891,4,clearer,2
24892,4,serolog,1
24893,4,cluster,2
24894,4,reinfection,1
24895,4,sibling,1
24896,4,cardiopathy,2
24897,4,examine,1
24898,4,residence,2
24899,4,endemic,2
24900,4,seropositive,3
24901,4,seropositives,2
24902,4,bundle,1
24903,4,seronegative,2
24904,4,seropositivity,1
24905,4,serological,1
24906,4,geographical,1
24907,4,clustering,1
24908,4,familial,2
24909,4,nisoldipin,7
24910,4,reninangiotensinaldosteron,3
24911,4,catecholamin,4
24912,4,1040,2
24913,4,pretreat,1
24914,4,aii,8
24915,4,noradrenalin,1
24916,4,thereaft,1
24917,4,adrenalin,1
24918,4,nisoldipine,7
24919,4,reninangiotensinaldosterone,3
24920,4,catecholamine,4
24921,4,pretreatment,1
24922,4,noradrenaline,1
24923,4,thereafter,1
24924,4,adrenaline,1
24925,4,leukoaraiosi,7
24926,4,intracerebr,6
24927,4,lobar,2
24928,4,tomogram,1
24929,4,ganglion,1
24930,4,logist,2
24931,4,leukoaraiosis,7
24932,4,intracerebral,6
24933,4,mediated,1
24934,4,evaluating,1
24935,4,tomograms,1
24936,4,ganglionic,1
24937,4,controlling,1
24938,4,logistic,2
24939,4,fragment,4
24940,4,polymorph,6
24941,4,17103,2
24942,4,1075,2
24943,4,232,2
24944,4,225,2
24945,4,kgm2,2
24946,4,0048,2
24947,4,taq,4
24948,4,hinfi,2
24949,4,hindiii,2
24950,4,allel,1
24951,4,genotyp,1
24952,4,haplotyp,3
24953,4,likelihood,2
24954,4,0429,2
24955,4,0277,2
24956,4,0177,2
24957,4,0453,2
24958,4,0245,2
24959,4,0195,2
24960,4,ihind,2
24961,4,th,8
24962,4,0086,2
24963,4,0022,2
24964,4,0050,2
24965,4,polymorphism,5
24966,4,susceptibility,1
24967,4,polymorphic,1
24968,4,allele,1
24969,4,genotype,1
24970,4,haplotype,3
24971,4,combining,1
24972,4,tomograph,3
24973,4,1,2
24974,4,31,2
24975,4,singlephoton,2
24976,4,spect,6
24977,4,1versu,1
24978,4,nondil,1
24979,4,correctli,1
24980,4,tool,2
24981,4,tomographic,3
24982,4,progression,1
24983,4,1versus,1
24984,4,diseased,1
24985,4,nondilated,1
24986,4,correctly,1
24987,4,highenergi,3
24988,4,spatial,1
24989,4,phosphorus31,2
24990,4,nuclearmagneticreson,1
24991,4,31p,4
24992,4,nmr,4
24993,4,172,2
24994,4,159,2
24995,4,031,4
24996,4,127,2
24997,4,160,2
24998,4,020,2
24999,4,162,2
25000,4,018,2
25001,4,151,2
25002,4,019,2
25003,4,102,2
25004,4,026,2
25005,4,imbal,1
25006,4,demand,2
25007,4,compromis,1
25008,4,highenergy,3
25009,4,spatially,1
25010,4,localized,1
25011,4,nuclearmagneticresonance,1
25012,4,yielded,1
25013,4,imbalance,1
25014,4,compromised,1
25015,4,skelet,1
25016,4,isoform,2
25017,4,heterozyg,2
25018,4,hypercholesterolaemia,4
25019,4,ck,8
25020,4,sideeffect,1
25021,4,fh,2
25022,4,occas,2
25023,4,lipidlow,2
25024,4,misdiagnosi,1
25025,4,withdraw,1
25026,4,skeletal,1
25027,4,heterozygous,2
25028,4,sideeffects,1
25029,4,lipidlowering,2
25030,4,misdiagnosis,1
25031,4,withdrawal,1
25032,4,arteriosclerosi,7
25033,4,tlymphocytemedi,1
25034,4,lifethreaten,1
25035,4,immunemedi,1
25036,4,reject,2
25037,4,explant,3
25038,4,transplantrel,2
25039,4,infiltr,2
25040,4,immunohistochem,2
25041,4,stain,1
25042,4,lymphocyt,1
25043,4,cd45,2
25044,4,macrophag,2
25045,4,mac387,2
25046,4,cd45ro,2
25047,4,l26,2
25048,4,actin,2
25049,4,panel,2
25050,4,monoclon,1
25051,4,antibodi,1
25052,4,freshfrozen,4
25053,4,paraffinembed,1
25054,4,subendotheli,1
25055,4,space,2
25056,4,prolifer,1
25057,4,intima,2
25058,4,predominantli,1
25059,4,cytotox,2
25060,4,cd8,2
25061,4,cd2,2
25062,4,tlymphocytedirect,1
25063,4,arteriosclerosis,7
25064,4,tlymphocytemediated,1
25065,4,endothelialitis,4
25066,4,emerged,1
25067,4,lifethreatening,1
25068,4,immunemediated,1
25069,4,rejection,1
25070,4,explanted,3
25071,4,transplantrelated,2
25072,4,prompted,1
25073,4,autopsied,1
25074,4,infiltrate,2
25075,4,immunohistochemical,2
25076,4,lymphocyte,1
25077,4,macrophage,2
25078,4,monoclonal,1
25079,4,antibody,1
25080,4,lymphocytic,1
25081,4,staining,1
25082,4,paraffinembedded,1
25083,4,subendothelial,1
25084,4,proliferation,1
25085,4,detailed,1
25086,4,typing,1
25087,4,predominantly,1
25088,4,cytotoxic,2
25089,4,tlymphocytedirected,1
25090,4,leukocyt,6
25091,4,count,2
25092,4,step,2
25093,4,granulocyt,4
25094,4,freshli,1
25095,4,drawn,2
25096,4,unsepar,1
25097,4,counterpart,2
25098,4,breeder,4
25099,4,europ,1
25100,4,matur,4
25101,4,50100,2
25102,4,nitroblu,1
25103,4,tetrazolium,2
25104,4,monocyt,2
25105,4,leukocyte,6
25106,4,speculative,1
25107,4,investigating,1
25108,4,granulocyte,4
25109,4,freshly,1
25110,4,unseparated,1
25111,4,derived,1
25112,4,europe,1
25113,4,mature,4
25114,4,activated,1
25115,4,nitroblue,1
25116,4,monocyte,2
25117,4,subpopul,1
25118,4,vulner,1
25119,4,angiotox,1
25120,4,predispos,1
25121,4,glomerulopathi,1
25122,4,intak,1
25123,4,subpopulation,1
25124,4,vulnerable,1
25125,4,angiotoxic,1
25126,4,predisposing,1
25127,4,glomerulopathy,1
25128,4,normalize,1
25129,4,intake,1
25130,4,intraventricular,2
25131,4,exponenti,1
25132,4,exponential,1
25133,4,phospholipas,4
25134,4,quinacrin,4
25135,4,sought,2
25136,4,technetium99label,1
25137,4,albumin,2
25138,4,microspher,1
25139,4,bolu,1
25140,4,microgramskgmin,2
25141,4,triphenyltetrazolium,2
25142,4,chlorid,1
25143,4,323,2
25144,4,342,2
25145,4,quinacrinetr,1
25146,4,864,2
25147,4,88,2
25148,4,623,2
25149,4,phospholipid,2
25150,4,lipoxygenas,1
25151,4,phenomenon,2
25152,4,phospholipase,3
25153,4,quinacrine,4
25154,4,phospholipases,1
25155,4,ligated,1
25156,4,technetium99labeled,1
25157,4,microspheres,1
25158,4,injected,1
25159,4,bolus,1
25160,4,infarcted,1
25161,4,delineated,1
25162,4,chloride,1
25163,4,quinacrinetreated,1
25164,4,lipoxygenase,1
25165,4,dopexamin,3
25166,4,hcl,6
25167,4,9,4
25168,4,x,2
25169,4,molekgmin,2
25170,4,synthet,1
25171,4,2adrenerg,1
25172,4,da1dopaminerg,1
25173,4,agonost,1
25174,4,microsphereestim,1
25175,4,steal,2
25176,4,dopexamine,3
25177,4,acutely,2
25178,4,synthetic,1
25179,4,2adrenergic,1
25180,4,da1dopaminergic,1
25181,4,agonostic,1
25182,4,microsphereestimated,1
25183,4,mr,12
25184,4,twodimension,2
25185,4,inflow,2
25186,4,ultrasound,2
25187,4,49,2
25188,4,agreement,6
25189,4,nonvisu,1
25190,4,visual,1
25191,4,inconsist,1
25192,4,strategi,1
25193,4,vasculatur,1
25194,4,twodimensional,2
25195,4,nonvisualization,1
25196,4,visualized,1
25197,4,inconsistent,1
25198,4,strategy,1
25199,4,vasculature,1
25200,4,19721982,2
25201,4,ergomet,1
25202,4,1573,2
25203,4,ageadjust,1
25204,4,w,2
25205,4,011097,2
25206,4,intraarteri,2
25207,4,precis,1
25208,4,ascertained,1
25209,4,ergometer,1
25210,4,ageadjusted,1
25211,4,intraarterial,2
25212,4,precision,1
25213,4,recatheter,3
25214,4,mansfield,4
25215,4,scientif,2
25216,4,patientrel,2
25217,4,056,2
25218,4,016,2
25219,4,087,2
25220,4,027,2
25221,4,063,2
25222,4,recatheterization,3
25223,4,scientific,2
25224,4,investigator,1
25225,4,enrolled,1
25226,4,procedural,1
25227,4,patientrelated,2
25228,4,definable,1
25229,4,simultaneously,1
25230,4,separated,6
25231,4,tetralog,4
25232,4,fallot,8
25233,4,stop,1
25234,4,mlkg,2
25235,4,judg,1
25236,4,ventilatori,2
25237,4,reserv,1
25238,4,tetralogy,4
25239,4,stopped,1
25240,4,ventilation,1
25241,4,judged,1
25242,4,ventilatory,2
25243,4,reserve,1
25244,4,thrombu,1
25245,4,lva,7
25246,4,antithrombogen,1
25247,4,smokelik,3
25248,4,echo,6
25249,4,disclos,1
25250,4,irregular,2
25251,4,unchang,1
25252,4,antithrombot,1
25253,4,necropsi,1
25254,4,heparin,4
25255,4,intralv,2
25256,4,thrombus,1
25257,4,lvas,7
25258,4,original,1
25259,4,antithrombogenicity,1
25260,4,embolization,1
25261,4,smokelike,3
25262,4,disclosed,1
25263,4,sufficiently,1
25264,4,supported,1
25265,4,diminished,1
25266,4,unchanged,1
25267,4,antithrombotic,1
25268,4,necropsy,1
25269,4,heparinization,2
25270,4,careful,1
25271,4,flush,6
25272,4,employ,1
25273,4,optimizing,1
25274,4,utilization,1
25275,4,employed,1
25276,4,utilized,1
25277,4,hepatojugular,4
25278,4,reflux,4
25279,4,hjr,8
25280,4,manner,2
25281,4,bedsid,1
25282,4,rightsid,1
25283,4,agre,1
25284,4,074,2
25285,4,059,2
25286,4,051,2
25287,4,bivari,1
25288,4,163,4
25289,4,328,2
25290,4,r2,4
25291,4,034,2
25292,4,090,2
25293,4,089,2
25294,4,bedside,1
25295,4,rightsided,1
25296,4,agreed,1
25297,4,bivariate,1
25298,4,predicting,1
25299,4,predicts,1
25300,4,sagitt,1
25301,4,devis,1
25302,4,nadh,2
25303,4,cortex,2
25304,4,featur,1
25305,4,embolic,1
25306,4,sagittal,1
25307,4,characterize,1
25308,4,devised,1
25309,4,enlarged,1
25310,4,proportion,2
25311,4,feature,1
25312,4,perfusioncontract,4
25313,4,substrat,1
25314,4,resembl,1
25315,4,residu,1
25316,4,enough,2
25317,4,hypothet,1
25318,4,tent,1
25319,4,pet,2
25320,4,perfusioncontraction,4
25321,4,matching,4
25322,4,hibernation,3
25323,4,substrate,1
25324,4,resembles,1
25325,4,residual,1
25326,4,hypothetical,1
25327,4,tentative,1
25328,4,exists,1
25329,4,adaptive,1
25330,4,persistence,1
25331,4,excim,3
25332,4,aortocoronari,1
25333,4,308nm,2
25334,4,angioscopi,1
25335,4,perfor,1
25336,4,disrupt,1
25337,4,endovascular,2
25338,4,excimer,3
25339,4,aortocoronary,1
25340,4,angioscopy,1
25341,4,perforation,1
25342,4,disruption,1
25343,4,recanalization,1
25344,4,realtim,2
25345,4,manual,1
25346,4,aid,2
25347,4,scan,1
25348,4,analog,2
25349,4,tape,2
25350,4,storag,2
25351,4,waveform,2
25352,4,100000,2
25353,4,deal,2
25354,4,interfac,1
25355,4,screen,2
25356,4,incorpor,1
25357,4,scrutin,1
25358,4,real,2
25359,4,circam,1
25360,4,ectop,1
25361,4,bradi,1
25362,4,tachyarrhythm,1
25363,4,methodolog,1
25364,4,bipolar,2
25365,4,optimum,2
25366,4,12lead,2
25367,4,realtime,2
25368,4,manually,1
25369,4,interactive,1
25370,4,scanning,1
25371,4,complicate,1
25372,4,storage,2
25373,4,analyze,1
25374,4,interface,1
25375,4,incorporated,1
25376,4,scrutinize,1
25377,4,performs,1
25378,4,circamed,1
25379,4,ectopic,1
25380,4,brady,1
25381,4,tachyarrhythmic,1
25382,4,suggestive,1
25383,4,conductive,1
25384,4,traditional,1
25385,4,methodology,1
25386,4,determining,1
25387,4,traumat,1
25388,4,accomplish,1
25389,4,preclud,1
25390,4,circumst,1
25391,4,traumatic,1
25392,4,reconstruction,1
25393,4,accomplished,1
25394,4,preclude,1
25395,4,pharmacological,1
25396,4,circumstance,1
25397,4,adrenerg,3
25398,4,modul,1
25399,4,arrhythmogen,1
25400,4,inhomogen,1
25401,4,neurogen,2
25402,4,humor,2
25403,4,vector,2
25404,4,scenario,4
25405,4,difficult,2
25406,4,isoprenalin,1
25407,4,reproduc,1
25408,4,obviat,1
25409,4,sudden,4
25410,4,qt,2
25411,4,trivial,2
25412,4,undiseas,1
25413,4,fruit,1
25414,4,nonprovoc,1
25415,4,obstacl,1
25416,4,adrenergic,3
25417,4,modulation,1
25418,4,arrhythmogenic,1
25419,4,dependent,1
25420,4,inhomogeneity,1
25421,4,neurogenic,2
25422,4,humoral,2
25423,4,complexity,1
25424,4,explains,1
25425,4,exploring,2
25426,4,invasive,1
25427,4,electrophysiology,1
25428,4,adapted,1
25429,4,isoprenaline,1
25430,4,reproduces,1
25431,4,obviated,1
25432,4,intensity,1
25433,4,suddenness,1
25434,4,demonstrative,1
25435,4,undiseased,1
25436,4,fruitful,1
25437,4,nonprovocative,1
25438,4,obstacle,1
25439,4,opinion,2
25440,4,40yearold,2
25441,4,bicuspid,2
25442,4,earlysurgeri,2
25443,4,qualityadjust,1
25444,4,delayedsurgeri,3
25445,4,yearli,1
25446,4,dislik,1
25447,4,worth,2
25448,4,impress,1
25449,4,decision,1
25450,4,comparing,1
25451,4,timed,3
25452,4,representative,1
25453,4,earlysurgery,2
25454,4,qualityadjusted,1
25455,4,delayedsurgery,3
25456,4,yearly,1
25457,4,preference,2
25458,4,disliked,1
25459,4,impression,1
25460,4,noninvasively,1
25461,4,vo2,4
25462,4,defer,2
25463,4,octob,1
